word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster
aktu	0.223064401757928	0.816744848404831	0.846658062459368	51	45	0.882352941176471	4
kva	0.0379349603995814	0.479268263789791	0.480767230472917	42	28	0.666666666666667	7
trivṛt	0.0556112354325168	0.83742961907605	0.839274077052418	11	10	0.909090909090909	6
sanīḍa	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
rāsabha	0.558872608074931	0.991271052662828	1.13796172690638	5	5	1	2
upayā	0.650956972320756	0.991033494192713	1.18570332141933	6	6	1	2
āsan	0.467768953298325	0.948268730779514	1.05736530085113	26	25	0.961538461538462	2
ekādaśa	0.650956198555686	0.991033483364272	1.18570288756804	6	6	1	2
peya	0.152326315511785	0.901286344249632	0.914068039441409	17	16	0.941176470588235	4
rapas	0.0141078802027914	0.374723197592383	0.374988675959257	24	14	0.583333333333333	8
mṛś	1.23230121738843	0.991291822425801	1.58152640432756	11	11	1	1
dveṣas	0.266854500345345	0.847314516322417	0.888342959630601	49	44	0.897959183673469	4
sacābhū	0.0200023558329786	0.610709016453684	0.611036494013816	13	10	0.769230769230769	7
arvāñc	0.303402937161603	0.85602339330491	0.908201184850328	52	47	0.903846153846154	4
johav	0.28197930047943	0.902615846050239	0.945636130570241	31	29	0.935483870967742	4
vājasāti	510.18279561049	0.9999	510.183775454438	52	48	0.923076923076923	10
prathamam	0.0406124514049508	0.747248271764399	0.748351087968742	14	12	0.857142857142857	6
rātri	0.0964106617481969	0.875267722803516	0.880561526686454	14	13	0.928571428571429	6
jagant	0.134149413460142	0.824983194763045	0.835818961721461	29	26	0.896551724137931	6
kṛṣṇa	0.131775343425297	0.687626021946384	0.700138762812533	61	49	0.80327868852459	7
vṛt	0.388704939361947	0.79681643145681	0.88657089695294	101	86	0.851485148514851	5
udvat	0.895875440203802	0.991275925043973	1.33612153785954	8	8	1	2
abhivṛ	0.783037306575362	0.991265620628615	1.2632319478738	7	7	1	2
āsthā	0.65095758200613	0.991033502724748	1.18570366327095	6	6	1	2
taviṣī	0.108326841861712	0.724375655756657	0.732430744385174	42	35	0.833333333333333	6
śyāva	0.0645631712092094	0.794658536302244	0.797276985993334	17	15	0.882352941176471	6
yama	0.0707403273340608	0.480292712953217	0.485474287709752	78	52	0.666666666666667	7
suparṇa	0.041046456950378	0.57433152741817	0.575796418028688	31	23	0.741935483870968	7
vepas	0.991324764817377	0.9911341707218	1.40181016322205	9	9	1	1
nītha	0.023493971936598	0.685178633597705	0.685581305649575	11	9	0.818181818181818	7
idānīm	0.560893642458067	0.991299636078844	1.13898052952626	5	5	1	2
aṣṭan	0.78303730619594	0.991265620624227	1.26323194763516	7	7	1	2
kakubh	0.55887227796519	0.99127104750365	1.13796156028971	5	5	1	2
dhanvan	0.0854471052541378	0.63521793753879	0.640939182736822	50	39	0.78	7
āgā	0.0789793009030761	0.685063014917514	0.689600655726931	37	30	0.810810810810811	7
amīvā	0.0557115548855229	0.739508250744389	0.741603822985553	20	17	0.85	6
vī	0.500549100048924	0.800647702420128	0.944238394130643	127	107	0.84251968503937	5
svavat	0.0146142899339897	0.623303671277819	0.623474974717255	9	7	0.777777777777778	7
yātudhāna	0.00164286881348491	0.062777437677277	0.0627989307175108	25	4	0.16	8
areṇu	0.895875440892178	0.991275925050086	1.33612153832563	8	8	1	2
ga	0.152326315511539	0.901286344249488	0.914068039441226	17	16	0.941176470588235	4
yahva	0.120184946166018	0.792839364062986	0.801896925104922	32	28	0.875	6
sūkta	0.329410890837242	0.935876159945726	0.992157105380466	23	22	0.956521739130435	4
sumanas	0.0960166716741035	0.79648378644631	0.802250349523902	25	22	0.88	6
arci	0.0645631712092094	0.794658536302244	0.797276985993334	17	15	0.882352941176471	6
yaviṣṭhya	0.0284325719826055	0.658879760763851	0.65949294938898	15	12	0.8	7
namasvin	0.895891337837353	0.991276065407363	1.33613230148122	8	8	1	2
svarāj	1.33204155889629	0.991206479323751	1.66036893468899	12	12	1	1
sridh	0.098838938828463	0.77050487433397	0.7768184454563	30	26	0.866666666666667	6
dyumnin	0.113189590023495	0.884914015331235	0.892123700962672	15	14	0.933333333333333	6
āhu	0.0633967166888298	0.514339569918811	0.518231933473026	61	42	0.688524590163934	7
krand	0.18207973346712	0.781089296293953	0.8020308710545	52	45	0.865384615384615	4
gaviṣṭi	1.90686643753639	0.991294557689589	2.1491404120503	17	17	1	1
śuc	0.179941865633817	0.782388092829994	0.802813927887361	51	44	0.862745098039216	6
vītama	0.783037314453395	0.991265620719654	1.26323195282858	7	7	1	2
dhūma	2.23304997010424	0.99125164305539	2.44317252539451	20	20	1	9
praśaṃs	0.100910926671213	0.774143184546296	0.780692439633639	30	26	0.866666666666667	6
yajiṣṭha	0.0943598513831899	0.768282664540249	0.77405557564436	29	25	0.862068965517241	6
havyavāhana	0.0449050490596517	0.820652055558933	0.821879711225525	10	9	0.9	6
medhyātithi	0.0145415767313995	0.62213177606762	0.622301698733731	9	7	0.777777777777778	7
spṛt	1.11832279186503	0.991272487827949	1.49441192846196	10	10	1	1
upastuta	0.00538941321733033	0.478060302140166	0.478090679952218	6	4	0.666666666666667	7
ṛc	0.0596351783569237	0.716874357338462	0.71935053951957	24	20	0.833333333333333	6
svadhāvat	0.176365023002358	0.848852425362858	0.866980427335605	32	29	0.90625	4
āpya	1.90686643753639	0.991294557689589	2.1491404120503	17	17	1	1
śrutya	1.23230123019075	0.991291822520565	1.58152641436234	11	11	1	1
añji	0.32941118247218	0.935874458009987	0.992155596815947	23	22	0.956521739130435	4
vihvā	0.783037306375756	0.991265620626272	1.26323194774823	7	7	1	2
caratha	1.33204155889629	0.991206479323751	1.66036893468899	12	12	1	1
arāvan	0.0677317648220834	0.851877431139617	0.854565825229951	12	11	0.916666666666667	6
jighāṃs	0.0551731926562604	0.778450773336334	0.780403541570527	16	14	0.875	6
viṣvañc	3.10242704067739	0.990944385204008	3.2568426915179	29	29	1	9
tapus	0.0411508042633817	0.74971297223208	0.750841480889663	14	12	0.857142857142857	6
jambha	0.227770642702784	0.92066426756398	0.948420876639881	20	19	0.95	4
śā	0.132950803947491	0.696625756901322	0.709199098595468	59	48	0.813559322033898	6
ripu	0.588809313694442	0.955409511367112	1.12227614351552	28	27	0.964285714285714	2
turvaśa	0.0920140019783038	0.824193293462896	0.829313668975303	20	18	0.9	6
yadu	1.75523580817127	0.991131257092486	2.01573656787597	16	16	1	1
turvīti	0.650957581827627	0.991033502722336	1.18570366317094	6	6	1	2
ukṣ	2.12718838431137	0.99127428533398	2.34681808649789	19	19	1	9
tveṣa	0.114045583101864	0.69086642998044	0.700216265948572	52	42	0.807692307692308	7
amavat	0.0964106617476169	0.875267722802832	0.88056152668571	14	13	0.928571428571429	6
bhīma	3.57848562809989	0.991262806975787	3.71324135264744	32	32	1	9
yātumāvat	0.447566971204999	0.991268277688968	1.0876253914221	4	4	1	2
śardhas	0.20604141359926	0.860628712213469	0.884949063169285	34	31	0.911764705882353	4
anarvan	0.118655558597218	0.846056721698507	0.854336653736244	22	20	0.909090909090909	6
pṛṣatī	0.0483039553416251	0.766424373330509	0.767945044997823	15	13	0.866666666666667	6
sākam	0.137154289911137	0.713935056982641	0.72699007202976	56	46	0.821428571428571	6
vāśī	1.11832279186503	0.991272487827949	1.49441192846196	10	10	1	1
śardha	0.185957656102991	0.875281178009953	0.894816959183166	27	25	0.925925925925926	4
ghṛṣvi	0.113189590023569	0.8849140153313	0.892123700962746	15	14	0.933333333333333	6
dhūti	0.0556112354324099	0.837429619075763	0.839274077052125	11	10	0.909090909090909	6
giri	0.316699117005977	0.847653918576793	0.904884244746785	58	52	0.896551724137931	4
ajma	0.0272300974665198	0.776207339074674	0.776684821173571	8	7	0.875	6
sthira	0.127211972892322	0.759710905044334	0.770287962576619	41	35	0.853658536585366	6
jāna	0.560893641606858	0.99129963607533	1.13898052910402	5	5	1	2
dvitā	3.10243581291063	0.99088852698658	3.25683405259527	29	29	1	9
abhijñu	0.558872607888995	0.991271052659952	1.13796172681256	5	5	1	2
amṛdhra	0.055611235432842	0.837429619076941	0.839274077053329	11	10	0.909090909090909	6
cyāvay	0.113189590023655	0.884914015331379	0.892123700962836	15	14	0.933333333333333	6
ha	0.216453010115417	0.543846794505818	0.585338569959539	185	126	0.681081081081081	7
bala	0.0918897968144931	0.789271363965511	0.794602429353565	25	22	0.88	6
kaścit	0.162772297677705	0.842529916610837	0.858109247867393	31	28	0.903225806451613	4
māday	0.274197438827944	0.813632528799994	0.858593109325527	64	56	0.875	4
raṇ	0.895895595726318	0.991276102827952	1.33613518420839	8	8	1	2
sumna	0.789894480972588	0.907545234083654	1.20315071498915	82	75	0.914634146341463	2
suvita	0.26203921696285	0.839629914710377	0.879569749879484	51	46	0.901960784313726	4
mṛga	0.468337439144601	0.928044719046929	1.03952246606575	37	35	0.945945945945946	2
yavasa	0.740326132527231	0.961745625862636	1.2136875344868	30	29	0.966666666666667	2
rudriya	1.68122406582589	0.991286186985285	1.95170762769939	15	15	1	1
avāta	0.0109997192452144	0.583787230375888	0.583890849537329	8	6	0.75	7
vāśrā	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
vṛṣṭi	0.167269259661971	0.736440146541641	0.75519738788355	61	51	0.836065573770492	6
parjanya	0.0374104549055827	0.543647523842076	0.54493318151482	32	23	0.71875	7
uda	0.0556112354324099	0.837429619075763	0.839274077052125	11	10	0.909090909090909	6
svana	1.68122325046354	0.991286182796112	1.95170692320893	15	15	1	1
sadman	0.11118789961394	0.763990647079585	0.772039155642797	35	30	0.857142857142857	6
abhīśu	0.113189590023569	0.8849140153313	0.892123700962746	15	14	0.933333333333333	6
brahmaṇaspati	0.00916777114004952	0.197325648988959	0.197538502010596	38	15	0.394736842105263	8
śloka	0.178625932496834	0.875009669141104	0.893056070384603	26	24	0.923076923076923	4
panasyu	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
māna	0.200072495861707	0.914746435319736	0.936370676885226	19	18	0.947368421052632	4
āyudha	0.168867637986839	0.75117361073067	0.76992082230409	57	48	0.842105263157895	6
panīyas	0.560893761646783	0.991299636260401	1.13898058837905	5	5	1	2
vartay	0.0266047586399524	0.36580992447874	0.366776108858567	47	27	0.574468085106383	8
guru	0.650956972320756	0.991033494192713	1.18570332141933	6	6	1	2
vanin	2.3483915602823	0.991262861466797	2.54902824247369	21	21	1	9
āśā	0.0272300974666082	0.776207339074937	0.776684821173837	8	7	0.875	6
bhūmi	0.173217169752767	0.765732940102614	0.785080329300991	54	46	0.851851851851852	6
ādhṛṣ	0.0556112354324099	0.837429619075763	0.839274077052125	11	10	0.909090909090909	6
vepay	0.558872278222844	0.991271047507678	1.13796156041975	5	5	1	2
rohita	0.0483039553417611	0.766424373331073	0.767945044998395	15	13	0.866666666666667	6
kaṃ	0.130917954430262	0.65586123793382	0.668800025580358	70	55	0.785714285714286	7
yuṣmāka	0.00547943197031999	0.581666061497115	0.581691869697595	4	3	0.75	7
prayajyu	1.39288962833465	0.990949328153217	1.70942156523473	13	13	1	1
dviṣ	0.0992460209258072	0.549231424018872	0.558126266896124	83	59	0.710843373493976	7
iṣu	0.0219781682966469	0.58328669769857	0.583700618120093	16	12	0.75	7
upabrū	0.560893817622703	0.991299636345013	1.13898061601817	5	5	1	2
narya	0.20513019201514	0.810096068182831	0.835663829157066	49	43	0.877551020408163	4
sūnara	0.0145415767313995	0.62213177606762	0.622301698733731	9	7	0.777777777777778	7
pratūrti	0.650956973165921	0.991033494204467	1.18570332189315	6	6	1	2
anehas	0.0145595830145302	0.275590504380736	0.275974831392983	39	19	0.487179487179487	8
vāc	0.184770822078009	0.558232334799011	0.588016663289859	149	105	0.704697986577181	7
bhaya	1.11832279173545	0.991272487827672	1.49441192836481	10	10	1	1
vartṛ	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
dabh	0.329410890834082	0.935876159945096	0.992157105378822	23	22	0.956521739130435	4
ariṣṭa	0.145584694688715	0.83179055396653	0.844434976179666	30	27	0.9	6
edh	1.23230193135663	0.991291827706472	1.58152696395063	11	11	1	1
durga	0.0307671906997189	0.598867136234039	0.599656957672228	21	16	0.761904761904762	7
puras	0.570571820726639	0.90223654566363	1.06751252308268	63	58	0.920634920634921	2
ṛju	0.0945639053742336	0.828119009049324	0.833500705067765	20	18	0.9	6
kathā	0.0235228255803461	0.413487571204051	0.414156123778833	34	21	0.617647058823529	8
rādh	1.33204155889629	0.991206479323751	1.66036893468899	12	12	1	1
psaras	0.783037314453395	0.991265620719654	1.26323195282858	7	7	1	2
vivās	0.508818030998739	0.931709818210642	1.06159265917749	38	36	0.947368421052632	2
spṛhay	0.447566970524167	0.991268277674705	1.08762539112893	4	4	1	2
vimuc	0.650957581873338	0.991033502722726	1.18570366319636	6	6	1	2
agha	0.0690448910164169	0.570362052156164	0.574525950253998	53	39	0.735849056603774	7
vṛka	0.063544036150899	0.676254366217049	0.679233253277524	31	25	0.806451612903226	7
ādiś	0.0411508042633936	0.749712972232129	0.750841480889713	14	12	0.857142857142857	6
sruti	0.895879128108009	0.991275957691813	1.3361240348401	8	8	1	2
dvayāvin	0.650956974007842	0.991033494216216	1.18570332236519	6	6	1	2
saścant	0.447566981569004	0.991268277906381	1.08762539588512	4	4	1	2
mith	0.0142394660338815	0.707447996165315	0.707591287164596	6	5	0.833333333333333	7
tavyas	0.991327376925504	0.991134194739942	1.40181202742193	9	9	1	1
sajoṣas	0.104959350359066	0.499891505729385	0.510791525701229	107	73	0.682242990654206	7
gātha	0.447566970524167	0.991268277674705	1.08762539112893	4	4	1	2
jalāṣa	0.447566971055712	0.991268277685864	1.08762539135784	4	4	1	2
śreṣṭha	1.17306266232697	0.972331430327352	1.52364839124651	34	33	0.970588235294118	1
suga	0.0786084832606439	0.776914380587736	0.780881071869823	23	20	0.869565217391304	6
meṣa	0.0556112354339573	0.837429619079999	0.839274077056455	11	10	0.909090909090909	6
meṣī	0.447566969085276	0.99126827764451	1.08762539050929	4	4	1	2
nṛmṇa	0.342325969629846	0.89482336871638	0.958068854876279	41	38	0.926829268292683	4
paribādh	0.558872986455846	0.991271058576477	1.13796191788715	5	5	1	2
hvṛ	1.39289274267806	0.990902134197206	1.70939674510097	13	13	1	1
nābhi	0.134890664955293	0.699679375692469	0.712563485074477	59	48	0.813559322033898	6
jātavedas	0.118262064432847	0.482984721842502	0.497252609261327	129	84	0.651162790697674	7
bhāṛjīka	0.00547943197032014	0.581666061497116	0.581691869697596	4	3	0.75	7
vyuṣṭi	0.157652437156859	0.838243315615129	0.852939708956584	31	28	0.903225806451613	6
atithi	0.206358515660071	0.823720811629033	0.8491759608563	45	40	0.888888888888889	4
bhojana	0.170378075373907	0.844368198285906	0.861386291302981	32	29	0.90625	4
praskaṇva	0.558872278289823	0.991271047508718	1.13796156045355	5	5	1	2
pratṛ	0.0353824174252438	0.800274379916312	0.801056176939727	9	8	0.888888888888889	6
kṣap	1.68122406865052	0.991286186999964	1.95170763014001	15	15	1	1
havyavāha	0.0738300495486449	0.806936142925326	0.810306617877183	18	16	0.888888888888889	6
vibhāvasu	0.0164402544128238	0.582657359266261	0.582889252150262	12	9	0.75	7
grāma	1.392889514461	0.990949327623001	1.70942147213959	13	13	1	1
